Item,MSE d,MSE a,MSE delta,Pi,P,AUC true,AUC est,J_total
135,0.00869017801070634,0.01066992770662173,0.008518554709745578,0.3,150,0.9889212229174335,0.9861764956447062,200
136,0.00990793044735516,0.007585036974046638,0.009567453039705274,0.3,150,0.9889212229174335,0.9861764956447062,200
137,0.007739491217993727,0.009429004635980865,0.013066538338905809,0.3,150,0.9889212229174335,0.9861764956447062,200
138,0.01204342763969652,0.009618960729559032,0.012462412984809339,0.3,150,0.9889212229174335,0.9861764956447062,200
139,0.006192648443865076,0.008777596233102073,0.006403121925268371,0.3,150,0.9889212229174335,0.9861764956447062,200
140,0.008208264172723178,0.012793803830899992,0.013092165349110601,0.3,150,0.9889212229174335,0.9861764956447062,200
141,0.010849889992768471,0.007724593390491003,0.011676734259672385,0.3,150,0.9889212229174335,0.9861764956447062,200
142,0.01092211878132666,0.007282123120257431,0.007934336728443432,0.3,150,0.9889212229174335,0.9861764956447062,200
143,0.011250875509115927,0.010860770392401558,0.009627218960144656,0.3,150,0.9889212229174335,0.9861764956447062,200
144,0.009129388207354854,0.009341064881720616,0.007240095608611968,0.3,150,0.9889212229174335,0.9861764956447062,200
145,0.012780463945233505,0.010482496198843647,0.007921570020350207,0.3,150,0.9889212229174335,0.9861764956447062,200
146,0.01002608591491858,0.008841753900896589,0.008939378928292982,0.3,150,0.9889212229174335,0.9861764956447062,200
147,0.00779564931873402,0.006682346365824596,0.01029389081260129,0.3,150,0.9889212229174335,0.9861764956447062,200
148,0.009413870435375482,0.008310324354510741,0.007615628995883088,0.3,150,0.9889212229174335,0.9861764956447062,200
149,0.012926476396781753,0.010727058476058381,0.00986009468215105,0.3,150,0.9889212229174335,0.9861764956447062,200
150,0.00539061209836013,0.010313363685395404,0.009553432523232493,0.3,150,0.9889212229174335,0.9861764956447062,200
151,0.013084377485887942,0.008895660644219355,0.05422965266217627,0.3,150,0.9889212229174335,0.9861764956447062,200
152,0.009162724529789302,0.012219289262953723,0.018654791502836884,0.3,150,0.9889212229174335,0.9861764956447062,200
153,0.010023956217682697,0.009650222424930131,0.010493939764773476,0.3,150,0.9889212229174335,0.9861764956447062,200
154,0.011167249119927862,0.01480520283226375,0.008313181038044067,0.3,150,0.9889212229174335,0.9861764956447062,200
155,0.010136486216900265,0.006296156396378383,0.11184664986825667,0.3,150,0.9889212229174335,0.9861764956447062,200
156,0.007383385157108242,0.008721721252452323,0.012367693947872245,0.3,150,0.9889212229174335,0.9861764956447062,200
157,0.010308542905409833,0.0071916664775007084,0.009723013337183985,0.3,150,0.9889212229174335,0.9861764956447062,200
158,0.007839308709109441,0.013517413998250863,0.009877649615128953,0.3,150,0.9889212229174335,0.9861764956447062,200
159,0.006139047484648727,0.008701512610783191,0.009445749199520174,0.3,150,0.9889212229174335,0.9861764956447062,200
160,0.010533087169200232,0.009973762939486944,0.00717022477176184,0.3,150,0.9889212229174335,0.9861764956447062,200
161,0.008255118065251891,0.010681052001207756,0.008638540002787591,0.3,150,0.9889212229174335,0.9861764956447062,200
162,0.01207459042355379,0.011156894370697716,0.011044090294780125,0.3,150,0.9889212229174335,0.9861764956447062,200
163,0.010957770560247236,0.00773726912815449,0.006249542295185087,0.3,150,0.9889212229174335,0.9861764956447062,200
164,0.011454266713366405,0.010587461132143703,0.009258015587613093,0.3,150,0.9889212229174335,0.9861764956447062,200
165,0.008986706422044922,0.00853667136097863,0.006369395210170277,0.3,150,0.9889212229174335,0.9861764956447062,200
166,0.009474921299692473,0.013642330157633156,0.00738304419772721,0.3,150,0.9889212229174335,0.9861764956447062,200
167,0.0105624895652416,0.0106743593868092,0.014166574479143077,0.3,150,0.9889212229174335,0.9861764956447062,200
168,0.007975412377910792,0.0073971850361127635,0.009723915921576712,0.3,150,0.9889212229174335,0.9861764956447062,200
169,0.007348024004646297,0.008075567761108052,0.007800731385091587,0.3,150,0.9889212229174335,0.9861764956447062,200
170,0.009619086747434787,0.00786731899720854,0.008090612227264494,0.3,150,0.9889212229174335,0.9861764956447062,200
171,0.008411059497200765,0.010844602087515061,0.00945604560263517,0.3,150,0.9889212229174335,0.9861764956447062,200
172,0.00971082368171202,0.011000507119787869,0.010293089024770894,0.3,150,0.9889212229174335,0.9861764956447062,200
173,0.010497608407785892,0.010317434832004795,0.009346846475975496,0.3,150,0.9889212229174335,0.9861764956447062,200
174,0.007400151225813299,0.012700893507963391,0.013191187274987526,0.3,150,0.9889212229174335,0.9861764956447062,200
175,0.01165715662272999,0.010329134683990247,0.007485398024736959,0.3,150,0.9889212229174335,0.9861764956447062,200
176,0.009787667971908618,0.009132918154538993,0.005604629990246361,0.3,150,0.9889212229174335,0.9861764956447062,200
177,0.008734441838230836,0.011406368677954977,0.016408397425619475,0.3,150,0.9889212229174335,0.9861764956447062,200
178,0.012016414727921304,0.00975851232716796,0.006457937108935628,0.3,150,0.9889212229174335,0.9861764956447062,200
179,0.012174345022219884,0.009840574069950975,0.008807509882040921,0.3,150,0.9889212229174335,0.9861764956447062,200
180,0.012094245517764663,0.011829135568037875,0.01170263713161618,0.3,150,0.9889212229174335,0.9861764956447062,200
181,0.009098897566112681,0.010441866901843044,0.011185377179590207,0.3,150,0.9889212229174335,0.9861764956447062,200
182,0.007764310549459842,0.007094918974168992,0.009184819798802353,0.3,150,0.9889212229174335,0.9861764956447062,200
183,0.009522677839443675,0.008782966183357695,0.0076433657272854194,0.3,150,0.9889212229174335,0.9861764956447062,200
184,0.008868149071917599,0.008358808954132381,0.005301604076067942,0.3,150,0.9889212229174335,0.9861764956447062,200
185,0.011867782943096605,0.010480103482207901,0.01779371890248131,0.3,150,0.9889212229174335,0.9861764956447062,200
186,0.009749388123122411,0.009473977793732533,0.013185101964907886,0.3,150,0.9889212229174335,0.9861764956447062,200
187,0.008383133877023361,0.007113975031800548,0.04537139822990789,0.3,150,0.9889212229174335,0.9861764956447062,200
188,0.012478284985893554,0.010246762311825282,0.00921517501474257,0.3,150,0.9889212229174335,0.9861764956447062,200
189,0.01035075594876118,0.009801656105504564,0.0481024620308508,0.3,150,0.9889212229174335,0.9861764956447062,200
190,0.010472429751164797,0.009725965180992155,0.06711603869057907,0.3,150,0.9889212229174335,0.9861764956447062,200
191,0.010843427252731477,0.010997904477698519,0.010828323191639512,0.3,150,0.9889212229174335,0.9861764956447062,200
192,0.007985272920769242,0.006075643959610725,0.010040189891460292,0.3,150,0.9889212229174335,0.9861764956447062,200
193,0.010173058883397918,0.00972037993903709,0.02403895924820248,0.3,150,0.9889212229174335,0.9861764956447062,200
194,0.007956341385838471,0.012602058017802842,0.02584384936806095,0.3,150,0.9889212229174335,0.9861764956447062,200
195,0.011078381958210896,0.010267913208385366,0.010182751659155529,0.3,150,0.9889212229174335,0.9861764956447062,200
196,0.01187821264847736,0.009421797894712723,0.015163364982517025,0.3,150,0.9889212229174335,0.9861764956447062,200
197,0.012237555769118648,0.01034216737167427,0.014398369928795885,0.3,150,0.9889212229174335,0.9861764956447062,200
198,0.008089369867758007,0.009691011129841814,0.08644923005349422,0.3,150,0.9889212229174335,0.9861764956447062,200
199,0.008705380350300695,0.010960602427428238,0.010182023245916936,0.3,150,0.9889212229174335,0.9861764956447062,200
200,0.007992558847116863,0.009532227934173592,0.008483569370754597,0.3,150,0.9889212229174335,0.9861764956447062,200
1,0.014958907997405362,0.012198205386911576,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
2,0.013059853010149818,0.009838017772576134,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
3,0.006602976141927088,0.01061968421500721,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
4,0.010668059079413199,0.007916795476211545,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
5,0.009456503084571194,0.010970903583958304,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
6,0.010770117737104954,0.010967797114738104,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
7,0.009146694549018744,0.007800338136943261,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
8,0.010750338994606104,0.010456511851775138,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
9,0.008590984497166896,0.010633027479406126,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
10,0.011665133948171489,0.012970085952355598,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
11,0.0060967081640984355,0.009526610125570762,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
12,0.010944374318009882,0.009122901365709778,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
13,0.007104920306282244,0.012689427072820487,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
14,0.011479512869342751,0.005983088001495043,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
15,0.010512473800923289,0.013584203306100386,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
16,0.009756198850389367,0.012161979401734921,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
17,0.007676703596028666,0.005000270991559598,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
18,0.008777212131257397,0.011754528735040293,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
19,0.012681610798647937,0.012414543805140931,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
20,0.010457766941760246,0.01175847886042915,0.0,0.3,180,0.9780820709614966,0.9713081550405974,200
21,0.008287344308162766,0.010087220605007823,0.011009538427001801,0.3,180,0.9780820709614966,0.9713081550405974,200
22,0.00849464510832396,0.010989283241716963,0.010465364095515543,0.3,180,0.9780820709614966,0.9713081550405974,200
23,0.012825264387020174,0.010261548129070132,0.010834182507816377,0.3,180,0.9780820709614966,0.9713081550405974,200
24,0.009330905643507009,0.007681880732726828,0.009296973478585933,0.3,180,0.9780820709614966,0.9713081550405974,200
25,0.009168806328115038,0.012965103539832537,0.010154066918417907,0.3,180,0.9780820709614966,0.9713081550405974,200
26,0.011631293002851633,0.012235726670088633,0.007599920652177386,0.3,180,0.9780820709614966,0.9713081550405974,200
27,0.007297945329848646,0.01314557276502935,0.06584828844572505,0.3,180,0.9780820709614966,0.9713081550405974,200
28,0.00454465098949981,0.009453057634620385,0.010905439240884536,0.3,180,0.9780820709614966,0.9713081550405974,200
29,0.013905855955507116,0.01075806440589283,0.00974262099149149,0.3,180,0.9780820709614966,0.9713081550405974,200
30,0.010593573295314154,0.007393741083550252,0.11207008137292197,0.3,180,0.9780820709614966,0.9713081550405974,200
31,0.007963826026889751,0.010892011719456484,0.011701030206432322,0.3,180,0.9780820709614966,0.9713081550405974,200
32,0.007957312794724941,0.01158120528546196,0.013904203617042643,0.3,180,0.9780820709614966,0.9713081550405974,200
33,0.014382681223691457,0.010769820959288356,0.0070005258617743945,0.3,180,0.9780820709614966,0.9713081550405974,200
34,0.008445529496942739,0.01147297324260599,0.06404192981640375,0.3,180,0.9780820709614966,0.9713081550405974,200
35,0.01217854182996832,0.009920111058940466,0.010035106808079957,0.3,180,0.9780820709614966,0.9713081550405974,200
36,0.010949192326524568,0.007464341051241719,0.008459236659218031,0.3,180,0.9780820709614966,0.9713081550405974,200
37,0.008037656311100842,0.013116884857922435,0.010646137888525125,0.3,180,0.9780820709614966,0.9713081550405974,200
38,0.010307030892215477,0.01160255399524269,0.011025230891726316,0.3,180,0.9780820709614966,0.9713081550405974,200
39,0.011139545316317166,0.008939770566486538,0.005579865044737675,0.3,180,0.9780820709614966,0.9713081550405974,200
40,0.01204758836749022,0.012484194888297152,0.006827011491862284,0.3,180,0.9780820709614966,0.9713081550405974,200
41,0.006384816344475637,0.011488023076235546,0.011054449560363326,0.3,180,0.9780820709614966,0.9713081550405974,200
42,0.010544164513495696,0.0071485365976032686,0.00894839552440484,0.3,180,0.9780820709614966,0.9713081550405974,200
43,0.010240840681955903,0.008114648651032163,0.010264268555643831,0.3,180,0.9780820709614966,0.9713081550405974,200
44,0.007346126065366474,0.008998295164920796,0.008318401509010162,0.3,180,0.9780820709614966,0.9713081550405974,200
45,0.010139947250707876,0.009548087630597762,0.012468784100133346,0.3,180,0.9780820709614966,0.9713081550405974,200
46,0.008193902871650548,0.00688691426653143,0.009666305293962096,0.3,180,0.9780820709614966,0.9713081550405974,200
47,0.01282608532089668,0.013035968518788384,0.01087617949931249,0.3,180,0.9780820709614966,0.9713081550405974,200
48,0.013261146752890952,0.009695826736662477,0.008902255067643501,0.3,180,0.9780820709614966,0.9713081550405974,200
49,0.007745172495277166,0.014112944397176743,0.00909737136981128,0.3,180,0.9780820709614966,0.9713081550405974,200
50,0.010946674903040297,0.0083765420976479,0.007095046148561933,0.3,180,0.9780820709614966,0.9713081550405974,200
51,0.007078339778948974,0.009836944546668953,0.03137541122052714,0.3,180,0.9780820709614966,0.9713081550405974,200
52,0.00903917469132903,0.00684520422297639,0.008357480720068968,0.3,180,0.9780820709614966,0.9713081550405974,200
53,0.009334255914317692,0.009739331629221791,0.009975144830571762,0.3,180,0.9780820709614966,0.9713081550405974,200
54,0.011691648080270527,0.010589083513627355,0.010671253809297931,0.3,180,0.9780820709614966,0.9713081550405974,200
55,0.010401179333346973,0.009141104169290409,0.009777870667221767,0.3,180,0.9780820709614966,0.9713081550405974,200
56,0.008851151440032307,0.009098591807464154,0.059483754386236196,0.3,180,0.9780820709614966,0.9713081550405974,200
57,0.011293999733534184,0.01196138117934837,0.005467490161152809,0.3,180,0.9780820709614966,0.9713081550405974,200
58,0.007130517110042713,0.010407777777093612,0.015446098225679635,0.3,180,0.9780820709614966,0.9713081550405974,200
59,0.007996425689089542,0.008766406645987134,0.010123326436450888,0.3,180,0.9780820709614966,0.9713081550405974,200
60,0.006527878000499784,0.007063016431678467,0.018146109444008563,0.3,180,0.9780820709614966,0.9713081550405974,200
61,0.007832825023970891,0.009398107158254202,0.008815525137290756,0.3,180,0.9780820709614966,0.9713081550405974,200
62,0.011176037769142048,0.010486425375505603,0.011393856469138425,0.3,180,0.9780820709614966,0.9713081550405974,200
63,0.010733089382098453,0.009248812951999906,0.026158146404200947,0.3,180,0.9780820709614966,0.9713081550405974,200
64,0.00797305392299771,0.009288340073391696,0.05801910504994219,0.3,180,0.9780820709614966,0.9713081550405974,200
65,0.00849428106755549,0.013964559107052526,0.007992728295017433,0.3,180,0.9780820709614966,0.9713081550405974,200
66,0.010765902909267237,0.012997898078231214,0.006740476633386101,0.3,180,0.9780820709614966,0.9713081550405974,200
67,0.007188566731047594,0.012251729833386038,0.010855063862591875,0.3,180,0.9780820709614966,0.9713081550405974,200
68,0.010260560390493554,0.007688383138615961,0.01955171466690915,0.3,180,0.9780820709614966,0.9713081550405974,200
69,0.010801277980892492,0.013688964720007055,0.009680398533838527,0.3,180,0.9780820709614966,0.9713081550405974,200
70,0.009067652123106005,0.00722557723100299,0.012183167377427785,0.3,180,0.9780820709614966,0.9713081550405974,200
71,0.011920662063380764,0.009523647082214773,0.011151800836894616,0.3,180,0.9780820709614966,0.9713081550405974,200
72,0.012956603026665448,0.012020214494738028,0.006207736791461051,0.3,180,0.9780820709614966,0.9713081550405974,200
73,0.008798885428208636,0.010310093075606803,0.012403552215635397,0.3,180,0.9780820709614966,0.9713081550405974,200
74,0.012276224275565083,0.007634274471222808,0.014494479935660052,0.3,180,0.9780820709614966,0.9713081550405974,200
75,0.01013578637053712,0.0114014204256634,0.007883096027481676,0.3,180,0.9780820709614966,0.9713081550405974,200
76,0.010566393461934179,0.012509955433084747,0.07292950649598569,0.3,180,0.9780820709614966,0.9713081550405974,200
77,0.00834049595570044,0.01067980367552295,0.009284113299763714,0.3,180,0.9780820709614966,0.9713081550405974,200
78,0.007359058587902886,0.015791901372833584,0.009985246904457571,0.3,180,0.9780820709614966,0.9713081550405974,200
79,0.010660783060036715,0.008272974535666403,0.012883406651375153,0.3,180,0.9780820709614966,0.9713081550405974,200
80,0.011341462824650478,0.01454381028181333,0.12037621052802311,0.3,180,0.9780820709614966,0.9713081550405974,200
81,0.009031657479308569,0.00871375478912741,0.008683835300824323,0.3,180,0.9780820709614966,0.9713081550405974,200
82,0.007507307784895928,0.009566586107910665,0.008119785194576935,0.3,180,0.9780820709614966,0.9713081550405974,200
83,0.012515023049822447,0.007467557811873072,0.009481629185413416,0.3,180,0.9780820709614966,0.9713081550405974,200
84,0.016476084030728044,0.010270176506754176,0.012121326784711199,0.3,180,0.9780820709614966,0.9713081550405974,200
85,0.009570006395682968,0.010625851257570732,0.009672914327078987,0.3,180,0.9780820709614966,0.9713081550405974,200
86,0.008935268974955678,0.008750515415177377,0.008330015718323685,0.3,180,0.9780820709614966,0.9713081550405974,200
87,0.008162700830624585,0.00958021036152538,0.08712872373081434,0.3,180,0.9780820709614966,0.9713081550405974,200
88,0.008390314308121934,0.012349188692588022,0.09395388392155728,0.3,180,0.9780820709614966,0.9713081550405974,200
89,0.01347656456635667,0.0074080868985915,0.006229525129423379,0.3,180,0.9780820709614966,0.9713081550405974,200
90,0.01257638120831908,0.008831080738231361,0.007604941045636655,0.3,180,0.9780820709614966,0.9713081550405974,200
91,0.013571789830937432,0.011369493017507835,0.00934722574430886,0.3,180,0.9780820709614966,0.9713081550405974,200
92,0.010259368318566364,0.009933574733123517,0.00963837911196129,0.3,180,0.9780820709614966,0.9713081550405974,200
93,0.00997048566353007,0.007973218450202218,0.04384117256439792,0.3,180,0.9780820709614966,0.9713081550405974,200
94,0.010534992917144704,0.0077481775271678035,0.11246984132645947,0.3,180,0.9780820709614966,0.9713081550405974,200
95,0.01309339361471441,0.0066370548996088855,0.015555892058062553,0.3,180,0.9780820709614966,0.9713081550405974,200
96,0.01088327535834122,0.013723582178084875,0.012575305706045505,0.3,180,0.9780820709614966,0.9713081550405974,200
97,0.013053058754496506,0.009702947290209919,0.01123177190407033,0.3,180,0.9780820709614966,0.9713081550405974,200
98,0.010973212945362394,0.0077367011815611,0.009306129987714044,0.3,180,0.9780820709614966,0.9713081550405974,200
99,0.008395505170763878,0.013127642527322965,0.09913906637596312,0.3,180,0.9780820709614966,0.9713081550405974,200
100,0.007005666268172886,0.010257671285983682,0.009635766316744603,0.3,180,0.9780820709614966,0.9713081550405974,200
101,0.006663179798405525,0.011555767197897844,0.008459571426946642,0.3,180,0.9780820709614966,0.9713081550405974,200
102,0.013077564767915556,0.01421256762114069,0.010851872120594621,0.3,180,0.9780820709614966,0.9713081550405974,200
103,0.011776502943518587,0.013599587051718045,0.009166997817761778,0.3,180,0.9780820709614966,0.9713081550405974,200
104,0.008931354573469764,0.008476546514777302,0.01108856932625502,0.3,180,0.9780820709614966,0.9713081550405974,200
105,0.012657090279579125,0.012279655130535212,0.006813663116439389,0.3,180,0.9780820709614966,0.9713081550405974,200
106,0.009619421234067985,0.013243118224172002,0.013216150349295318,0.3,180,0.9780820709614966,0.9713081550405974,200
107,0.011206793782067024,0.014007309491636886,0.005812143359605032,0.3,180,0.9780820709614966,0.9713081550405974,200
108,0.008690178321529188,0.010669927759246873,0.008518554590518488,0.3,180,0.9780820709614966,0.9713081550405974,200
109,0.009907930305662817,0.007585036755700062,0.009567453019390902,0.3,180,0.9780820709614966,0.9713081550405974,200
110,0.007739491258263371,0.009429004685458235,0.013066538235424602,0.3,180,0.9780820709614966,0.9713081550405974,200
111,0.012043427973167835,0.009618960703303508,0.012462412979961406,0.3,180,0.9780820709614966,0.9713081550405974,200
112,0.006192648672469865,0.008777595933151278,0.006403121896425413,0.3,180,0.9780820709614966,0.9713081550405974,200
113,0.008208264118800584,0.012793803606841337,0.013092165321199986,0.3,180,0.9780820709614966,0.9713081550405974,200
114,0.010849890127013283,0.007724593460589034,0.011676734344964088,0.3,180,0.9780820709614966,0.9713081550405974,200
115,0.010922119105437137,0.0072821230705887975,0.00793433676601968,0.3,180,0.9780820709614966,0.9713081550405974,200
116,0.011250875611190475,0.01086077022448369,0.009627219031914378,0.3,180,0.9780820709614966,0.9713081550405974,200
117,0.00912938820001739,0.009341065011530134,0.007240095587074522,0.3,180,0.9780820709614966,0.9713081550405974,200
118,0.012780463756678725,0.010482496074304442,0.007921570030096348,0.3,180,0.9780820709614966,0.9713081550405974,200
119,0.010026085807042768,0.008841753654166708,0.008939379017051908,0.3,180,0.9780820709614966,0.9713081550405974,200
120,0.0077956491612447484,0.006682346466228708,0.010293890818012874,0.3,180,0.9780820709614966,0.9713081550405974,200
121,0.009413870395020993,0.008310324250595429,0.00761562893646323,0.3,180,0.9780820709614966,0.9713081550405974,200
122,0.012926477647664915,0.0107270584185923,0.0098600947261688,0.3,180,0.9780820709614966,0.9713081550405974,200
123,0.005390612235075697,0.01031336374239694,0.009553432408302235,0.3,180,0.9780820709614966,0.9713081550405974,200
124,0.01308437771157312,0.008895660647703226,0.009375019564840676,0.3,180,0.9780820709614966,0.9713081550405974,200
125,0.009162724305250775,0.012219289369819553,0.1206069419628199,0.3,180,0.9780820709614966,0.9713081550405974,200
126,0.010023956512147254,0.009650222621087313,0.010493939804270633,0.3,180,0.9780820709614966,0.9713081550405974,200
127,0.0111672494774318,0.01480520290546338,0.008313180980834613,0.3,180,0.9780820709614966,0.9713081550405974,200
128,0.010136485892917966,0.006296156454412899,0.012027398869060157,0.3,180,0.9780820709614966,0.9713081550405974,200
129,0.007383384756816709,0.008721721365788021,0.01236769404008941,0.3,180,0.9780820709614966,0.9713081550405974,200
130,0.010308542886864074,0.007191666541053936,0.009723013399517956,0.3,180,0.9780820709614966,0.9713081550405974,200
131,0.007839308605689807,0.013517414039480605,0.009877649636212486,0.3,180,0.9780820709614966,0.9713081550405974,200
132,0.006139047303110621,0.00870151236729316,0.009445749088545168,0.3,180,0.9780820709614966,0.9713081550405974,200
133,0.010533087235202035,0.009973762678583672,0.007170224771022693,0.3,180,0.9780820709614966,0.9713081550405974,200
134,0.008255117478795548,0.010681052079970547,0.008638539919844274,0.3,180,0.9780820709614966,0.9713081550405974,200
135,0.01207459076617286,0.011156894305434586,0.011044090352636487,0.3,180,0.9780820709614966,0.9713081550405974,200
136,0.010957770472012771,0.007737268942680236,0.006249542286360277,0.3,180,0.9780820709614966,0.9713081550405974,200
137,0.011454266365207492,0.010587461038255213,0.009258015623776754,0.3,180,0.9780820709614966,0.9713081550405974,200
138,0.008986706417162036,0.008536671187327203,0.006369395227918113,0.3,180,0.9780820709614966,0.9713081550405974,200
139,0.009474921313871603,0.013642330218099453,0.007383044234824666,0.3,180,0.9780820709614966,0.9713081550405974,200
140,0.010562489477785524,0.01067435958725648,0.014166574609301978,0.3,180,0.9780820709614966,0.9713081550405974,200
141,0.007975412360745966,0.007397184814636681,0.009723915949595475,0.3,180,0.9780820709614966,0.9713081550405974,200
142,0.0073480243142150835,0.008075567823863778,0.007800731509763793,0.3,180,0.9780820709614966,0.9713081550405974,200
143,0.009619086628131318,0.007867319186303788,0.008090612264479366,0.3,180,0.9780820709614966,0.9713081550405974,200
144,0.008411059386383517,0.0108446016063043,0.00945604548611224,0.3,180,0.9780820709614966,0.9713081550405974,200
145,0.00971082418107978,0.011000506892108321,0.010293089043469282,0.3,180,0.9780820709614966,0.9713081550405974,200
146,0.01049760818061116,0.010317434662829089,0.009346846429267567,0.3,180,0.9780820709614966,0.9713081550405974,200
147,0.007400150884658351,0.012700893065756969,0.03016231976491532,0.3,180,0.9780820709614966,0.9713081550405974,200
148,0.011657156606775536,0.010329134577767088,0.007485398033846602,0.3,180,0.9780820709614966,0.9713081550405974,200
149,0.00978766747221078,0.009132918148408985,0.005604629912630983,0.3,180,0.9780820709614966,0.9713081550405974,200
150,0.008734441753233846,0.011406368714277386,0.008571596145698489,0.3,180,0.9780820709614966,0.9713081550405974,200
151,0.012016414442017448,0.009758512314341654,0.00645793711769351,0.3,180,0.9780820709614966,0.9713081550405974,200
152,0.01217434525004162,0.009840573966069245,0.008807509845649639,0.3,180,0.9780820709614966,0.9713081550405974,200
153,0.012094244641313397,0.01182913549339417,0.011702636967668609,0.3,180,0.9780820709614966,0.9713081550405974,200
154,0.009098897364939924,0.010441866685578066,0.01118537713349124,0.3,180,0.9780820709614966,0.9713081550405974,200
155,0.0077643110923415635,0.007094918924194771,0.009184819684951153,0.3,180,0.9780820709614966,0.9713081550405974,200
156,0.009522677679910198,0.008782965889503586,0.007643365726520249,0.3,180,0.9780820709614966,0.9713081550405974,200
157,0.008868149084558826,0.00835880896956786,0.005301604099477411,0.3,180,0.9780820709614966,0.9713081550405974,200
158,0.011867783245513942,0.010480103182880311,0.010026745837621021,0.3,180,0.9780820709614966,0.9713081550405974,200
159,0.0097493894654898,0.009473977896053235,0.05978395059599786,0.3,180,0.9780820709614966,0.9713081550405974,200
160,0.00838313345525933,0.007113974827099765,0.08147706271684006,0.3,180,0.9780820709614966,0.9713081550405974,200
161,0.012478285484626825,0.010246762104081762,0.009215175047512607,0.3,180,0.9780820709614966,0.9713081550405974,200
162,0.010350757171415516,0.009801656119845069,0.007765860389597089,0.3,180,0.9780820709614966,0.9713081550405974,200
163,0.010472429113038924,0.009725965261528045,0.016540400797316713,0.3,180,0.9780820709614966,0.9713081550405974,200
164,0.01084342697113061,0.01099790426160107,0.033956982503532046,0.3,180,0.9780820709614966,0.9713081550405974,200
165,0.00798527289969506,0.006075644015225277,0.010040189837452092,0.3,180,0.9780820709614966,0.9713081550405974,200
166,0.01017305929981031,0.009720379831147475,0.009267461174872958,0.3,180,0.9780820709614966,0.9713081550405974,200
167,0.007956341499249477,0.012602058046966687,0.0097446478753452,0.3,180,0.9780820709614966,0.9713081550405974,200
168,0.01107838146763897,0.010267913225758232,0.10547425878189731,0.3,180,0.9780820709614966,0.9713081550405974,200
169,0.01187821308941635,0.009421797743001779,0.015163364892724414,0.3,180,0.9780820709614966,0.9713081550405974,200
170,0.012237555664934894,0.010342167178730448,0.014398369979445087,0.3,180,0.9780820709614966,0.9713081550405974,200
171,0.008089370012217332,0.009691011462254245,0.09534852137318442,0.3,180,0.9780820709614966,0.9713081550405974,200
172,0.008705380386489079,0.010960602454673327,0.04862582340011049,0.3,180,0.9780820709614966,0.9713081550405974,200
173,0.007992558849538096,0.00953222814834473,0.008483569376978431,0.3,180,0.9780820709614966,0.9713081550405974,200
174,0.008510763099188145,0.011761298743589672,0.010617049610759752,0.3,180,0.9780820709614966,0.9713081550405974,200
175,0.00850277558102869,0.007675120722549832,0.011093881251486018,0.3,180,0.9780820709614966,0.9713081550405974,200
176,0.009023601457272525,0.009628538853962827,0.008016464165383104,0.3,180,0.9780820709614966,0.9713081550405974,200
177,0.010441379102073614,0.010868065121021245,0.016406525251163092,0.3,180,0.9780820709614966,0.9713081550405974,200
178,0.008416051130749322,0.009240501331677687,0.07108630422440887,0.3,180,0.9780820709614966,0.9713081550405974,200
179,0.011575504722271568,0.007881827705819897,0.009435193576049772,0.3,180,0.9780820709614966,0.9713081550405974,200
180,0.009001922482969611,0.008571081372046808,0.013579516475019775,0.3,180,0.9780820709614966,0.9713081550405974,200
181,0.012716984030001502,0.00951402553847463,0.11869882357792036,0.3,180,0.9780820709614966,0.9713081550405974,200
182,0.012101555500390826,0.010231797475185142,0.013918289840322928,0.3,180,0.9780820709614966,0.9713081550405974,200
183,0.009262895740082348,0.011293870688176565,0.008652063297614324,0.3,180,0.9780820709614966,0.9713081550405974,200
184,0.008899952800912244,0.011413099851321691,0.010323350098599329,0.3,180,0.9780820709614966,0.9713081550405974,200
185,0.011116977777631067,0.00880610694438684,0.009932731558320479,0.3,180,0.9780820709614966,0.9713081550405974,200
186,0.010232529886841391,0.01065232993600709,0.0063852955689140565,0.3,180,0.9780820709614966,0.9713081550405974,200
187,0.00891064298321393,0.008936408977119049,0.011186556911158546,0.3,180,0.9780820709614966,0.9713081550405974,200
188,0.0062931766723098945,0.006219344209755713,0.009633751216921262,0.3,180,0.9780820709614966,0.9713081550405974,200
189,0.014773359551486223,0.014403876932611158,0.13160888798866355,0.3,180,0.9780820709614966,0.9713081550405974,200
